iso3,area,year,1,2,3,4,5,N,3+,fi_0,fi_1,fi_2
NER,Dosso,2021,541512,190673,30508,0,0,762693,30508,0.0400003671201912,0.0133334557067304,0.0044444852355768
NER,Dosso,2022,426645,227934,99356,5844,0,759779,105200,0.138461315724704,0.0487176753591066,0.0179484940869501
NER,Dungass,2020,474199,25223,5045,0,0,504467,5045,0.0100006541557723,0.00333355138525744,0.00111118379508581
NER,Dungass,2021,443931,84149,31556,0,0,559636,31556,0.0563866513233602,0.0187955504411201,0.00626518348037335
NER,Dungass,2022,368153,168298,63112,10519,0,610082,73631,0.120690333430588,0.0459774259853594,0.0191573518896731
NER,Falmey,2020,121016,20169,2881,0,0,144066,2881,0.0199977787958297,0.00666592626527656,0.00222197542175885
NER,Falmey,2021,122679,27373,7203,0,0,157255,7203,0.0458045849098598,0.0152681949699533,0.00508939832331775
NER,Falmey,2022,124175,49371,23937,0,0,197483,23937,0.12121043330312,0.0404034777677066,0.0134678259225689
NER,Filingué,2020,321400,98563,8571,0,0,428534,8571,0.0200007467318813,0.00666691557729375,0.00222230519243125
NER,Filingué,2021,236019,133595,81421,8571,0,459606,89992,0.195802491699412,0.0714836911035394,0.0279720262814478
NER,Filingué,2022,236019,133595,111329,13360,0,494303,124689,0.252252161123845,0.0930933725535417,0.0370373367482428
NER,Gaya,2020,321196,40150,3650,0,0,364996,3650,0.0100001095902421,0.00333336986341403,0.00111112328780468
NER,Gaya,2021,310809,60646,7581,0,0,379036,7581,0.0200007387161114,0.00666691290537047,0.00222230430179016
NER,Gaya,2022,322180,125082,26532,0,0,473794,26532,0.0559990206714311,0.0186663402238104,0.00622211340793678
NER,Gazaoua,2020,194269,34691,2313,0,0,231273,2313,0.0100011674514535,0.00333372248381783,0.00111124082793928
NER,Gazaoua,2021,195586,39316,7244,0,0,242146,7244,0.029915835900655,0.00997194530021832,0.00332398176673944
NER,Gazaoua,2022,173854,79683,28976,0,0,282513,28976,0.102565191690294,0.034188397230098,0.0113961324100327
NER,Gothèye,2020,245839,57250,30309,3368,0,336766,33677,0.100001187768361,0.0366673991238229,0.0144449129530759
NER,Gothèye,2021,242472,104987,76990,0,0,424449,76990,0.181388105520333,0.0604627018401111,0.0201542339467037
NER,Gothèye,2022,157480,146982,80490,13998,0,398950,94488,0.236841709487404,0.0906429377114927,0.0380114467142917
NER,Goudoumaria,2020,92957,33199,6640,0,0,132796,6640,0.0500015060694599,0.01666716868982,0.00555572289660666
NER,Goudoumaria,2021,85133,46478,20597,0,0,152208,20597,0.135321402291601,0.0451071340972003,0.0150357113657334
NER,Goudoumaria,2022,81013,45313,32955,2746,0,162027,35701,0.220339819906559,0.0790958708528003,0.0301314664291205
NER,Gouré,2020,331806,88793,42060,4673,0,467332,46733,0.0999995720387219,0.0366662957668923,0.0144441686471764
NER,Gouré,2021,370285,98140,37387,4673,0,510485,42060,0.0823922348354996,0.0305154248737312,0.0122060393547313
NER,Gouré,2022,341052,151037,92571,9744,0,594404,102315,0.172130402890963,0.0628410979737687,0.0245898973313325
NER,Guidan roumdji (accessibles),2021,513965,94018,18804,0,0,626787,18804,0.0300006222209459,0.010000207406982,0.00333340246899399
NER,Guidan roumdji (accessibles),2022,438750,188036,43875,0,0,670661,43875,0.0654205328772659,0.021806844292422,0.00726894809747398
NER,Guidan roumdji (accès limité),2021,106223,37017,17704,0,0,160944,17704,0.110000994134606,0.0366669980448686,0.0122223326816229
NER,Guidan roumdji (accès limité),2022,90128,57940,37017,3219,0,188304,40236,0.213675758348203,0.0769234854278189,0.0294399835726626
NER,Guidan-Roumdji (accessibles),2020,387522,80340,4726,0,0,472588,4726,0.0100002539209629,0.00333341797365429,0.00111113932455143
NER,Guidan-Roumdji (accessibles),2021,368619,94518,9452,0,0,472589,9452,0.0200004655207802,0.00666682184026007,0.00222227394675336
NER,Guidan-Roumdji (accès limité),2020,193028,69704,5362,0,0,268094,5362,0.0200004476041985,0.00666681586806618,0.00222227195602206
NER,Guidan-Roumdji (accès limité),2021,144771,67024,50938,5362,0,268095,56300,0.210000186501054,0.0766668531677204,0.0300001450563751
NER,Iferouane,2020,21173,13827,7778,432,0,43210,8210,0.190002314279102,0.0666666666666667,0.0244439301601995
NER,Iferouane,2021,28137,10272,7346,447,0,46202,7793,0.16867235184624,0.0594490858981574,0.0219663410434373
NER,Iferouane,2022,20991,19205,10272,1340,0,51808,11612,0.224135268684373,0.0833333333333333,0.0335254958479171
NER,Illéla,2020,324192,115783,23157,0,0,463132,23157,0.0500008636846515,0.0166669545615505,0.00555565152051683
NER,Illéla,2021,321756,162096,46313,0,0,530165,46313,0.087355823187121,0.0291186077290403,0.00970620257634678
NER,Illéla,2022,369779,168082,76837,0,0,614698,76837,0.12499959329622,0.0416665310987401,0.01388884369958
NER,Ingall,2020,45908,17130,5482,0,0,68520,5482,0.080005837711617,0.026668612570539,0.008889537523513
NER,Ingall,2021,51701,13704,6852,0,0,72257,6852,0.0948281827366207,0.0316093942455402,0.0105364647485134
NER,Ingall,2022,50285,21247,9207,0,0,80739,9207,0.114034109909709,0.038011369969903,0.0126704566566343
NER,Kantché,2020,466634,96741,5691,0,0,569066,5691,0.0100005974702407,0.00333353249008024,0.00111117749669341
NER,Kantché,2021,466634,148320,17798,0,0,632752,17798,0.0281279237363138,0.00937597457877125,0.00312532485959042
NER,Kantché,2022,421229,177984,41530,0,0,640743,41530,0.0648153783966427,0.0216051261322142,0.00720170871073807
NER,Keita,2020,215290,92797,59390,3712,0,371189,63102,0.169999649774104,0.0599999820396977,0.0222222820898967
NER,Keita,2021,254884,148476,96183,9618,0,509161,105801,0.207794783968136,0.0755615610779302,0.0293849424183444
NER,Keita,2022,226029,264502,110610,14427,0,615568,125037,0.203124593871026,0.075520494892522,0.0303816962545162
NER,Kollo,2020,445059,122977,17568,0,0,585604,17568,0.0299997950833669,0.00999993169445564,0.00333331056481855
NER,Kollo,2021,439203,250004,87839,0,0,777046,87839,0.113042213717077,0.0376807379056924,0.0125602459685641
NER,Kollo,2022,452710,256761,94596,0,0,804067,94596,0.117646912508535,0.0392156375028449,0.013071879167615
NER,Loga,2020,191014,36734,17142,0,0,244890,17142,0.0699987749601862,0.0233329249867287,0.00777764166224291
NER,Loga,2021,186116,76293,45776,0,0,308185,45776,0.148534159676818,0.0495113865589392,0.0165037955196464
NER,Loga,2022,162758,104267,53405,10172,0,330602,63577,0.192306761604588,0.0743582918433645,0.0316234559312339
NER,Madaoua,2020,517890,180136,52540,0,0,750566,52540,0.0700005062845906,0.0233335020948635,0.00777783403162117
NER,Madaoua,2021,607958,194570,70045,0,0,872573,70045,0.0802740859504019,0.026758028650134,0.00891934288337798
NER,Madaoua,2022,568144,249050,93394,0,0,910588,93394,0.102564496786692,0.0341881655955639,0.0113960551985213
NER,Madarounfa (accessibles),2020,256787,53236,3132,0,0,313155,3132,0.010001436988073,0.00333381232935767,0.00111127077645256
NER,Madarounfa (accessibles),2021,392303,71763,14353,0,0,478419,14353,0.0300008987937352,0.0100002995979117,0.00333343319930391
NER,Madarounfa (accessibles),2022,392303,110036,38273,0,0,540612,38273,0.070795690809675,0.023598563603225,0.00786618786774166
NER,Madarounfa (accès limité),2020,203429,60028,66698,3335,0,333490,70033,0.210000299859066,0.0733335332393775,0.0266667999373628
NER,Madarounfa (accès limité),2021,176750,83373,66698,6670,0,333491,73368,0.219999940028367,0.0800001599243558,0.0311112843624965
NER,Madarounfa (accès limité),2022,98361,68853,45246,3934,0,216394,49180,0.227270626727174,0.0818168094617534,0.0313122257446037
NER,Magaria,2020,691842,123543,8236,0,0,823621,8236,0.00999974502835649,0.0033332483427855,0.0011110827809285
NER,Magaria,2021,667133,188907,42933,0,0,898973,42933,0.0477578303241588,0.0159192767747196,0.0053064255915732
NER,Magaria,2022,566720,300533,111627,17173,0,996053,128800,0.129310388101838,0.0488504795092898,0.0201148377088814
NER,Malbaza,2020,249407,41568,28778,0,0,319753,28778,0.0900007193052137,0.0300002397684046,0.0100000799228015
NER,Malbaza,2021,265394,82890,19893,3316,0,371493,23209,0.0624749322329088,0.0238003587326455,0.00991704045866574
NER,Malbaza,2022,218828,99467,39787,6631,0,364713,46418,0.127272677420328,0.04848469892765,0.0202018817231327
NER,Mayahi,2020,602024,184621,16054,0,0,802699,16054,0.0200000249159398,0.00666667497197995,0.00222222499065998
NER,Mayahi,2021,687218,240809,24081,0,0,952108,24081,0.0252922987728283,0.00843076625760943,0.00281025541920314
NER,Mayahi,2022,653695,209518,33523,0,0,896736,33523,0.0373833547443172,0.0124611182481057,0.00415370608270191
NER,Maïné soroa,2020,126927,38252,8694,0,0,173873,8694,0.0500020129634848,0.016667337654495,0.00555577921816498
NER,Maïné soroa,2021,109668,52162,19776,0,0,181606,19776,0.108895080559012,0.0362983601863375,0.0120994533954458
NER,Maïné soroa,2022,102477,70116,39552,3596,0,215741,43148,0.199999072962487,0.0722224024795163,0.027778164043408
NER,Mirriah,2020,665473,105502,40578,0,0,811553,40578,0.0500004312718948,0.0166668104239649,0.00555560347465497
NER,Mirriah,2021,543072,243466,81155,0,0,867693,81155,0.0935296239568603,0.0311765413189534,0.0103921804396511
NER,Mirriah,2022,558158,226280,60341,0,0,844779,60341,0.0714281486637334,0.0238093828879111,0.00793646096263704
NER,N'gourti,2020,32814,20509,13672,1367,0,68362,15039,0.219990638073784,0.0799957091171509,0.03110890065631
NER,N'gourti,2021,40291,23927,15040,1367,0,80625,16407,0.203497674418605,0.0734842377260982,0.0282625322997416
NER,N'gourti,2022,38878,23327,15551,707,0,78463,16258,0.207205944203,0.0720721868906364,0.0260264215121919
NER,N'guigmi,2021,49093,27051,21040,3006,0,100190,24046,0.240003992414413,0.0900023289084074,0.0366681083718712
NER,N'guigmi,2022,42080,35067,27051,5010,0,109208,32061,0.293577393597539,0.11315105120504,0.0479116304055869
NER,N'guigmi (accès limité),2020,64920,11628,16472,3876,0,96896,20348,0.209998348745046,0.0833333333333333,0.0366670336122119
NER,N'guigmi (accès limité),2021,59107,14534,19379,3876,0,96896,23255,0.239999587186262,0.0933337461470718,0.0400005045501248
NER,Ouallam (accessibles),2020,144675,105492,51239,0,0,301406,51239,0.16999993364432,0.0566666445481068,0.0188888815160356
NER,Ouallam (accessibles),2021,87408,150703,105810,11757,0,355678,117567,0.33054335663156,0.121199511918083,0.0477454326666254
NER,Ouallam (accessibles),2022,108749,82296,129323,20574,0,340942,149897,0.439655425262948,0.166666666666667,0.0689654610526782
NER,Ouallam (accès limité),2020,76325,54518,24922,0,0,155765,24922,0.159997432029018,0.053332477343006,0.0177774924476687
NER,Ouallam (accès limité),2021,54518,63407,68842,18116,0,204883,86958,0.42442760014252,0.170949598876757,0.0766323544006417
NER,Ouallam (accès limité),2022,45291,72465,81523,39856,0,239135,121379,0.507575219018546,0.224747527547201,0.111953034431969
NER,Say,2020,203656,36805,4907,0,0,245368,4907,0.0199985328160151,0.00666617760533838,0.00222205920177946
NER,Say,2021,176666,66295,38247,0,0,281208,38247,0.136009644106853,0.0453365480356178,0.0151121826785393
NER,Say,2022,117291,86693,63745,7649,0,275378,71394,0.259258183297141,0.0956781829582126,0.0380652533366258
NER,Tahoua,2020,566814,120448,21256,0,0,708518,21256,0.0300006492425034,0.0100002164141678,0.00333340547138926
NER,Tahoua,2021,524303,155874,73926,12321,0,766424,86247,0.112531705687713,0.042869221214367,0.0178621755059862
NER,Tahoua,2022,338828,215618,154013,30803,0,739262,184816,0.250000676350198,0.0972226355473432,0.0416669296917436
NER,Takeita,2020,216307,39568,7914,0,0,263789,7914,0.0300012509998522,0.0100004169999507,0.00333347233331691
NER,Takeita,2021,300802,79137,18342,0,0,398281,18342,0.0460529123910003,0.0153509707970001,0.0051169902656667
NER,Takeita,2022,297134,77035,25678,0,0,399847,25678,0.0642195639832236,0.0214065213277412,0.00713550710924707
NER,Tanout,2020,428252,152947,30589,0,0,611788,30589,0.0499993461787417,0.0166664487262472,0.00555548290874907
NER,Tanout,2021,484744,214126,44647,0,0,743517,44647,0.0600483916305881,0.0200161305435294,0.00667204351450979
NER,Tanout,2022,452853,159455,63782,0,0,676090,63782,0.0943395110118475,0.0314465036706158,0.0104821678902053
NER,Tassara,2021,14305,12212,7676,698,0,34891,8374,0.240004585709782,0.0866699148777622,0.0333355624978106
NER,Tassara,2022,15701,17446,8025,1047,0,42219,9072,0.21487955659774,0.0798929391979914,0.0321419266207158
NER,Tassara (accès limité),2020,24227,6730,2692,0,0,33649,2692,0.080002377485215,0.0266674591617383,0.00888915305391278
NER,Tassara (accès limité),2021,22545,7739,3028,336,0,33648,3364,0.0999762244412744,0.0366539863686797,0.014437047603952
NER,Tchintabaraden,2020,151706,41919,5988,0,0,199613,5988,0.0299980462194346,0.00999934873981153,0.00333311624660385
NER,Tchintabaraden,2021,145717,51746,22768,4140,0,224371,26908,0.119926371946464,0.0461259847900724,0.0194756799130805
NER,Tchintabaraden,2022,120051,60025,45536,6210,0,231822,51746,0.223214362743829,0.0833340522757403,0.0337308605548893
NER,Tchirozerine,2020,235825,80762,6461,0,0,323048,6461,0.0200001238206087,0.0066667079402029,0.00222223598006763
NER,Tchirozerine,2021,242286,71071,20708,0,0,334065,20708,0.0619879364794277,0.0206626454931426,0.00688754849771418
NER,Tchirozerine,2022,84558,79381,37965,6903,0,208807,44868,0.214877853711801,0.0826456967438831,0.0348950625857051
NER,Tesker,2020,42877,8999,1059,0,0,52935,1059,0.0200056673278549,0.00666855577595164,0.00222285192531721
NER,Tesker,2021,45253,13234,2117,0,0,60604,2117,0.034931687677381,0.0116438958924603,0.00388129863082011
NER,Tesker,2022,41390,13245,4967,0,0,59602,4967,0.0833361296600785,0.0277787098866928,0.00925956996223095
NER,Tessaoua,2020,620699,128682,7570,0,0,756951,7570,0.0100006473338433,0.00333354911128109,0.0011111830370937
NER,Tessaoua,2021,651756,166529,23277,0,0,841562,23277,0.0276592811937801,0.00921976039792671,0.00307325346597557
NER,Tessaoua,2022,543130,232770,100867,0,0,876767,100867,0.115044247787611,0.0383480825958702,0.0127826941986234
NER,Tibiri,2020,312648,56503,7534,0,0,376685,7534,0.0200007964214131,0.00666693214047104,0.00222231071349035
NER,Tibiri,2021,297291,86058,18834,0,0,402183,18834,0.0468294283945368,0.0156098094648456,0.0052032698216152
NER,Tibiri,2022,301203,117352,35206,0,0,453761,35206,0.0775870998168639,0.0258623666056213,0.00862078886854044
NER,Tillabéri (accessibles),2020,163851,49586,2156,0,0,215593,2156,0.0100003246858664,0.00333344156195547,0.00111114718731849
NER,Tillabéri (accessibles),2021,159539,78258,57389,7826,0,303012,65215,0.215222499438966,0.0803499531371695,0.0325227310396215
NER,Tillabéri (accessibles),2022,148689,104343,70432,13043,0,336507,83475,0.248063190364539,0.0956077189082743,0.0404825654939323
NER,Tillabéri (accès limité),2020,27994,6024,1417,0,0,35435,1417,0.0399887117256949,0.0133295705752316,0.00444319019174388
NER,Tillabéri (accès limité),2021,24805,8859,6289,2012,0,41965,8301,0.197807696890266,0.0819174709082966,0.037960204932682
NER,Tillabéri (accès limité),2022,11320,9308,7547,3019,0,31194,10566,0.338718984420081,0.14516680558227,0.0698959201555855
NER,Tillia,2021,22808,20027,12239,556,0,55630,12795,0.230001797591228,0.0799988016058482,0.0288872910300198
NER,Tillia,2022,23365,20583,11682,5007,0,60637,16689,0.275227996107987,0.119267114138232,0.0581053372253465
NER,Tillia (accès limité),2020,38091,11266,4292,0,0,53649,4292,0.0800014911741132,0.0266671637247044,0.00888905457490147
NER,Tillia (accès limité),2021,35408,13412,4828,0,0,53648,4828,0.089994035192365,0.0299980117307884,0.00999933724359612
NER,Torodi,2021,79538,92794,79538,13256,0,265126,92794,0.349999622820847,0.133332830427797,0.0555551364676083
NER,Torodi,2022,87491,119306,95445,21210,0,323452,116655,0.360656295215364,0.142076722357568,0.0619308789763757
NER,Torodi (accès limité),2020,137771,58680,56129,2551,0,255131,58680,0.229999490457843,0.0799994251319257,0.028888427252405
NER,Torodi (accès limité),2021,127566,63783,61232,2551,0,255132,63783,0.25,0.0866662485824332,0.0311106930268776
NER,Téra,2022,175723,170842,126911,48812,0,522288,175723,0.336448472873204,0.14330216279141,0.0685358354862537
NER,Téra (accessibles),2020,282845,86739,7543,0,0,377127,7543,0.0200012197482546,0.00666707324941819,0.00222235774980606
NER,Téra (accessibles),2021,271531,111189,55595,0,0,438315,55595,0.126838004631372,0.0422793348771241,0.014093111625708
NER,Téra (accessibles),2022,192728,118602,59301,0,0,370631,59301,0.160000107924054,0.053333369308018,0.0177777897693393
NER,Téra (accès limité),2020,62965,21297,7408,926,0,92596,8334,0.0900038878569269,0.0333347732803433,0.0133339093121373
NER,Téra (accès limité),2021,46995,35246,29372,5874,0,117487,35246,0.299999148842,0.116665389929666,0.0499989124092216
NER,Téra (accès limité),2022,23498,46995,37596,9399,0,117488,46995,0.399998297698488,0.159999319079395,0.0711108084797313
NER,Ville d'agadez,2021,90353,61311,9681,0,0,161345,9681,0.0600018593696737,0.0200006197898912,0.00666687326329708
NER,Ville d'agadez,2022,119395,64538,19361,0,0,203294,19361,0.0952364555766525,0.0317454851922175,0.0105818283974058
NER,Ville de diffa,2021,53944,17724,5394,0,0,77062,5394,0.0699955879681296,0.0233318626560432,0.0077772875520144
NER,Ville de diffa,2022,47008,34678,14642,2312,0,98640,16954,0.171877534468775,0.0651054339010543,0.0269104262413265
NER,Ville de dosso,2021,98136,27116,3874,0,0,129126,3874,0.0300017037622168,0.0100005679207389,0.00333352264024631
NER,Ville de dosso,2022,92971,37447,11621,0,0,142039,11621,0.0818155576989419,0.027271852566314,0.00909061752210465
NER,Ville de maradi,2021,345697,48237,8039,0,0,401973,8039,0.0199988556445333,0.00666628521484445,0.00222209507161482
NER,Ville de maradi,2022,333637,100493,24118,0,0,458248,24118,0.0526308898238508,0.0175436299412836,0.00584787664709454
NER,Ville de niamey,2020,924154,285401,135905,13591,0,1359051,149496,0.110000286964948,0.0400002158368842,0.0155557076224513
NER,Ville de niamey,2021,980478,280136,163086,0,0,1423700,163086,0.11455081829037,0.0381836060967901,0.01272786869893
NER,Ville de niamey,2022,1022498,266130,168082,0,0,1456710,168082,0.115384668190649,0.0384615560635496,0.0128205186878499
NER,Ville de tahoua,2021,127967,63983,21328,0,0,213278,21328,0.100000937743227,0.0333336459144091,0.011111215304803
NER,Ville de tahoua,2022,106639,106639,36257,4266,0,253801,40523,0.159664461526944,0.0588243019793723,0.0233433105289402
NER,Ville de tillabéri,2021,27688,22843,15229,3461,0,69221,18690,0.270004767339391,0.10666801500508,0.0466669555963267
NER,Ville de tillabéri,2022,40148,27688,20766,4845,0,93447,25611,0.274069793572827,0.108639121641144,0.0477347230694048
NER,Ville de zinder,2021,359970,110391,9599,0,0,479960,9599,0.0199995832986082,0.00666652776620274,0.00222217592206758
NER,Ville de zinder,2022,326373,153587,67194,14399,0,561553,81593,0.145298840893023,0.0569800772737984,0.0246914459642377
NGA,Aba north,2021,101326,63798,22517,0,0,187641,22517,0.120000426346054,0.0400001421153515,0.0133333807051172
NGA,Aba north,2022,112585,73180,26270,0,0,212035,26270,0.123894640035843,0.041298213345281,0.0137660711150937
NGA,Aba south,2021,398611,250977,88580,0,0,738168,88580,0.119999783247174,0.039999927749058,0.013333309249686
NGA,Aba south,2022,442901,287886,103344,0,0,834131,103344,0.123894208463659,0.0412980694878862,0.0137660231626287
NGA,Abadam,2020,4235,14824,12706,10589,0,42354,23295,0.550007083156254,0.26667296280556,0.144449166548614
NGA,Abadam,2021,2118,10589,16942,12706,0,42355,29648,0.699988195018298,0.333325463345532,0.177772531119243
NGA,Abadam,2022,6747,17991,15742,9895,0,50375,25637,0.508923076923077,0.235116625310174,0.122022608216157
NGA,Abaji,2020,291992,148471,49490,4949,0,494902,54439,0.109999555467547,0.0399998383518353,0.0155554926923804
NGA,Abaji,2021,448970,173216,54439,4949,0,681574,59388,0.0871336054485647,0.0314649130786484,0.012101889645634
NGA,Abaji,2022,421924,140305,109126,0,0,671355,109126,0.162545895986475,0.054181965328825,0.0180606551096083
NGA,Abi,2021,192936,30965,14292,0,0,238193,14292,0.0600017632759989,0.0200005877586663,0.0066668625862221
NGA,Abi,2022,192936,61930,16674,0,0,271540,16674,0.0614053178168962,0.0204684392722987,0.00682281309076625
NGA,Abuja municipal,2020,820905,396299,183996,14154,0,1415354,198150,0.14000031087629,0.0500002119611066,0.0188890317663755
NGA,Abuja municipal,2021,881780,495034,254764,28307,0,1659885,283071,0.170536513071689,0.06253003471124,0.0246330318064203
NGA,Abuja municipal,2022,1248342,541444,185638,0,0,1975424,185638,0.0939737494330331,0.0313245831443444,0.0104415277147815
NGA,Ado,2020,244151,30870,5613,0,0,280634,5613,0.0200011402752339,0.00666704675841131,0.00222234891947044
NGA,Ado,2021,241369,38738,17879,0,0,297986,17879,0.0599994630620231,0.0199998210206744,0.00666660700689145
NGA,Ado,2022,241369,89396,29799,0,0,360564,29799,0.082645522015509,0.027548507338503,0.009182835779501
NGA,Agaie,2020,97056,78067,35869,0,0,210992,35869,0.170001706225828,0.0566672354086095,0.0188890784695365
NGA,Agaie,2021,183277,84397,37979,0,0,305653,37979,0.124255282951582,0.0414184276505274,0.0138061425501758
NGA,Agaie,2022,185459,32728,8727,0,0,226914,8727,0.0384595044818742,0.0128198348272914,0.0042732782757638
NGA,Agatu,2020,153063,19353,3519,0,0,175935,3519,0.0200017051752068,0.00666723505840225,0.00222241168613408
NGA,Agatu,2021,151319,24286,11209,0,0,186814,11209,0.0600008564668601,0.0200002854889534,0.00666676182965112
NGA,Agatu,2022,112088,56044,18681,0,0,186813,18681,0.0999983941160412,0.0333327980386804,0.0111109326795601
NGA,Agege,2021,1145717,427506,136802,0,0,1710025,136802,0.08,0.0266666666666667,0.00888888888888889
NGA,Agege,2022,1391881,513008,171003,0,0,2075892,171003,0.0823756727228584,0.0274585575742861,0.00915285252476205
NGA,Agwara,2020,48500,32028,10981,0,0,91509,10981,0.11999912576905,0.0399997085896833,0.0133332361965611
NGA,Agwara,2021,77596,39349,11896,0,0,128841,11896,0.092330857413401,0.0307769524711337,0.0102589841570446
NGA,Agwara,2022,70972,38798,13248,946,0,123964,14194,0.114500984156691,0.0407107439794349,0.0152660808335036
NGA,Ajeromi-ifelodun,2021,1591810,593959,190067,0,0,2375836,190067,0.0800000505085368,0.0266666835028456,0.00888889450094853
NGA,Ajeromi-ifelodun,2022,1933819,712751,237584,0,0,2884154,237584,0.082375629040613,0.0274585430135377,0.00915284767117922
NGA,Ajingi,2020,238624,32914,2743,0,0,274281,2743,0.0100006927202395,0.00333356424007982,0.00111118808002661
NGA,Ajingi,2021,237998,41142,5667,0,0,284807,5667,0.019897685099032,0.00663256169967733,0.00221085389989244
NGA,Ajingi,2022,249331,45333,11333,0,0,305997,11333,0.0370363108135047,0.0123454369378349,0.00411514564594497
NGA,Akamkpa,2021,205081,34592,7413,0,0,247086,7413,0.0300016998130206,0.0100005666043402,0.00333352220144673
NGA,Akamkpa,2022,202610,59300,19767,0,0,281677,19767,0.0701761237161714,0.0233920412387238,0.0077973470795746
NGA,Akko,2020,427409,61058,20353,0,0,508820,20353,0.0400003930663103,0.0133334643554368,0.00444448811847892
NGA,Akko,2021,417232,162822,50882,0,0,630936,50882,0.0806452635449554,0.0268817545149851,0.00896058483832838
NGA,Akko,2022,422321,178087,61058,0,0,661466,61058,0.0923070875902919,0.030769029196764,0.010256343065588
NGA,Akoko-edo,2021,314484,62120,11648,0,0,388252,11648,0.0300011332845678,0.0100003777615226,0.00333345925384086
NGA,Akoko-edo,2022,291189,143653,27178,0,0,462020,27178,0.0588242933206355,0.0196080977735452,0.00653603259118172
NGA,Akpabuyo,2021,372971,62911,13481,0,0,449363,13481,0.0300002447909597,0.0100000815969866,0.00333336053232885
NGA,Akpabuyo,2022,368478,107847,35949,0,0,512274,35949,0.0701753358554211,0.0233917786184737,0.00779725953949124
NGA,Albasu,2020,259401,35779,2982,0,0,298162,2982,0.0100012744749499,0.00333375815831662,0.00111125271943887
NGA,Albasu,2021,258721,44724,6160,0,0,309605,6160,0.019896319503884,0.00663210650129466,0.00221070216709822
NGA,Albasu,2022,271041,49280,12320,0,0,332641,12320,0.0370369256946678,0.0123456418982226,0.0041152139660742
NGA,Aleiro,2020,80017,18232,3039,0,0,101288,3039,0.0300035542216255,0.0100011847405418,0.00333372824684727
NGA,Aleiro,2021,87719,16206,6077,0,0,110002,6077,0.0552444501009073,0.0184148167003024,0.00613827223343414
NGA,Aleiro,2022,86674,16708,7310,0,0,110692,7310,0.0660390994832508,0.0220130331610836,0.0073376777203612
NGA,Alimosho,2021,2270247,847107,271074,0,0,3388428,271074,0.0799999291706951,0.0266666430568984,0.00888888101896612
NGA,Alimosho,2022,2758024,1016529,338843,0,0,4113396,338843,0.082375487310242,0.0274584957700807,0.00915283192336022
NGA,Alkaleri,2020,441898,73650,10521,0,0,526069,10521,0.0199992776612954,0.00666642588709846,0.00222214196236615
NGA,Alkaleri,2021,466183,78910,15782,0,0,560875,15782,0.0281381769556497,0.00937939231854988,0.0031264641061833
NGA,Alkaleri,2022,455341,81311,27104,0,0,563756,27104,0.0480775370905143,0.0160258456968381,0.00534194856561271
NGA,Amuwo-odofin,2021,582218,217246,69519,0,0,868983,69519,0.0800004142773794,0.0266668047591265,0.00888893491970882
NGA,Amuwo-odofin,2022,707311,260695,86898,0,0,1054904,86898,0.0823752682708569,0.0274584227569523,0.00915280758565076
NGA,Aninri,2021,178107,32188,4292,0,0,214587,4292,0.0200012116297819,0.00666707054326062,0.00222235684775354
NGA,Aninri,2022,173815,64376,21459,0,0,259650,21459,0.0826458694396303,0.0275486231465434,0.00918287438218114
NGA,Anka,2021,123622,68679,36629,0,0,228930,36629,0.160000873629494,0.0533336245431646,0.0177778748477215
NGA,Anka,2022,130490,80125,50364,4579,0,265558,54943,0.206896421873941,0.07471311979555,0.0287361371568965
NGA,Apa,2020,128147,16202,2946,0,0,147295,2946,0.0200006789096711,0.00666689296989036,0.00222229765663012
NGA,Apa,2021,126687,20333,9384,0,0,156404,9384,0.059998465512391,0.0199994885041303,0.00666649616804344
NGA,Apa,2022,124906,46921,15640,0,0,187467,15640,0.0834280166642662,0.0278093388880887,0.00926977962936292
NGA,Apapa,2021,510172,259410,95117,0,0,864699,95117,0.110000127211897,0.0366667090706323,0.0122222363568774
NGA,Apapa,2022,544626,302645,103764,0,0,951035,103764,0.109106394612186,0.0363687982040619,0.0121229327346873
NGA,Ardo-kola,2020,115629,17684,2721,0,0,136034,2721,0.0200023523530882,0.00666745078436273,0.00222248359478758
NGA,Ardo-kola,2021,114269,19045,6802,0,0,140116,6802,0.048545490878986,0.0161818302929953,0.00539394343099844
NGA,Ardo-kola,2022,112908,40810,17684,0,0,171402,17684,0.103172658428723,0.0343908861429077,0.0114636287143026
NGA,Arewa-dandi,2020,229189,48703,8595,0,0,286487,8595,0.0300013613183146,0.0100004537727715,0.00333348459092385
NGA,Arewa-dandi,2021,229189,67934,14768,0,0,311891,14768,0.0473498754372521,0.0157832918124174,0.00526109727080579
NGA,Arewa-dandi,2022,200850,82703,44305,0,0,327858,44305,0.13513472295933,0.04504490765311,0.0150149692177033
NGA,Argungu,2020,241897,51403,9071,0,0,302371,9071,0.0299995700645895,0.00999985668819651,0.00333328556273217
NGA,Argungu,2021,241897,71701,15587,0,0,329185,15587,0.0473502741619454,0.0157834247206485,0.00526114157354949
NGA,Argungu,2022,211987,87289,46762,0,0,346038,46762,0.135135447552003,0.045045149184001,0.0150150497280003
NGA,Arochukwu,2021,169362,95081,32684,0,0,297127,32684,0.110000100966927,0.0366667003223089,0.0122222334407696
NGA,Arochukwu,2022,181247,118851,38627,0,0,338725,38627,0.114036460255369,0.0380121534184565,0.0126707178061522
